transaction_id,transaction_date,drug_id,drug_name,category,quantity_dispensed,unit_price,facility_id
T26739,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,12.49,F001
T26740,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,18.25,F001
T26741,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,1,42.09,F001
T26742,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,5,7.3,F001
T26743,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,5,8.17,F001
T26744,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,4,36.13,F001
T26745,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,40.81,F001
T26746,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,5,28.42,F001
T26747,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,4,31.35,F001
T26748,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,22.37,F001
T26749,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,31.83,F001
T26750,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,37.66,F001
T26751,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,1,27.58,F001
T26752,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,21.62,F001
T26753,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,4,37.65,F001
T26754,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,24.96,F001
T26755,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,11.49,F001
T26756,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,49.37,F001
T26757,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,44.71,F001
T26758,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,11.09,F001
T26759,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,4,7.35,F001
T26760,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,5,37.33,F001
T26761,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,3,20.5,F001
T26762,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,6.15,F001
T26763,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,2,27.68,F001
T26764,2022-06-29,D002,Amoxicillin 500mg,Antibiotic,1,31.95,F001
T26765,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,31.76,F001
T26766,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,30.44,F001
T26767,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,5,25.35,F001
T26768,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,18.68,F001
T26769,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,3,20.45,F001
T26770,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,3,49.29,F001
T26771,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,30.09,F001
T26772,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,32.11,F001
T26773,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,1,32.09,F001
T26774,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,3,25.36,F001
T26775,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,24.93,F001
T26776,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,5,37.07,F001
T26777,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,31.39,F001
T26778,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,3,22.97,F001
T26779,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,15.86,F001
T26780,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,1,33.01,F001
T26781,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,29.56,F001
T26782,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,3,43.78,F001
T26783,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,1,29.16,F001
T26784,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,12.25,F001
T26785,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,1,11.06,F001
T26786,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,9.83,F001
T26787,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,10.13,F001
T26788,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,20.04,F001
T26789,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,32.69,F001
T26790,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,35.51,F001
T26791,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,4,33.25,F001
T26792,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,5,38.0,F001
T26793,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,5,40.95,F001
T26794,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,2,17.73,F001
T26795,2022-06-30,D002,Amoxicillin 500mg,Antibiotic,1,21.03,F001
T26796,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,29.35,F001
T26797,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,2,12.12,F001
T26798,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,5,47.1,F001
T26799,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,32.89,F001
T26800,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,31.61,F001
T26801,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,2,43.2,F001
T26802,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,49.03,F001
T26803,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,5,44.16,F001
T26804,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,6.53,F001
T26805,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,2,45.12,F001
T26806,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,25.17,F001
T26807,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,2,24.36,F001
T26808,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,1,6.24,F001
T26809,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,45.18,F001
T26810,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,1,29.12,F001
T26811,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,33.02,F001
T26812,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,39.95,F001
T26813,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,5.6,F001
T26814,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,1,42.44,F001
T26815,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,13.2,F001
T26816,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,3,22.17,F001
T26817,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,5,28.78,F001
T26818,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,4,40.62,F001
T26819,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,1,49.09,F001
T26820,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,5,32.67,F001
T26821,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,5,44.11,F001
T26822,2022-07-01,D002,Amoxicillin 500mg,Antibiotic,1,47.63,F001
T26823,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,4,9.39,F001
T26824,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,49.04,F001
T26825,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,28.18,F001
T26826,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,40.73,F001
T26827,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,40.43,F001
T26828,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,48.21,F001
T26829,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,44.96,F001
T26830,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,9.12,F001
T26831,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,12.27,F001
T26832,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,4,11.54,F001
T26833,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,1,44.13,F001
T26834,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,49.42,F001
T26835,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,45.73,F001
T26836,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,25.41,F001
T26837,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,1,26.15,F001
T26838,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,4,11.93,F001
T26839,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,28.8,F001
T26840,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,37.01,F001
T26841,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,9.62,F001
T26842,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,5,47.91,F001
T26843,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,1,23.83,F001
T26844,2022-07-02,D002,Amoxicillin 500mg,Antibiotic,3,21.11,F001
T26845,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,5,40.1,F001
T26846,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,5.65,F001
T26847,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,5,8.29,F001
T26848,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,23.25,F001
T26849,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,42.85,F001
T26850,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,5,11.07,F001
T26851,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,5,8.17,F001
T26852,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,16.36,F001
T26853,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,14.51,F001
T26854,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,2,31.36,F001
T26855,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,39.33,F001
T26856,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,23.18,F001
T26857,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,21.16,F001
T26858,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,15.07,F001
T26859,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,5.64,F001
T26860,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,5,29.92,F001
T26861,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,20.94,F001
T26862,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,15.04,F001
T26863,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,2,29.55,F001
T26864,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,19.08,F001
T26865,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,25.4,F001
T26866,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,11.78,F001
T26867,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,4,38.3,F001
T26868,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,8.14,F001
T26869,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,24.16,F001
T26870,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,9.94,F001
T26871,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,3,10.19,F001
T26872,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,2,24.27,F001
T26873,2022-07-03,D002,Amoxicillin 500mg,Antibiotic,1,34.44,F001
T26874,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,20.89,F001
T26875,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,30.05,F001
T26876,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,43.68,F001
T26877,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,8.03,F001
T26878,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,10.35,F001
T26879,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,20.85,F001
T26880,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,1,18.27,F001
T26881,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,5,46.04,F001
T26882,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,21.0,F001
T26883,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,40.42,F001
T26884,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,16.3,F001
T26885,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,19.99,F001
T26886,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,1,16.74,F001
T26887,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,44.23,F001
T26888,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,9.06,F001
T26889,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,1,22.84,F001
T26890,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,5,10.76,F001
T26891,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,34.75,F001
T26892,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,27.64,F001
T26893,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,14.66,F001
T26894,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,7.74,F001
T26895,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,13.64,F001
T26896,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,5,43.53,F001
T26897,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,3,16.58,F001
T26898,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,4,14.94,F001
T26899,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,18.53,F001
T26900,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,40.5,F001
T26901,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,5,8.17,F001
T26902,2022-07-04,D002,Amoxicillin 500mg,Antibiotic,2,16.09,F001
T26903,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,17.92,F001
T26904,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,8.69,F001
T26905,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,43.81,F001
T26906,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,15.2,F001
T26907,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,12.75,F001
T26908,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,38.97,F001
T26909,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,4,7.18,F001
T26910,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,4,45.94,F001
T26911,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,30.37,F001
T26912,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,35.85,F001
T26913,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,47.26,F001
T26914,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,41.53,F001
T26915,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,31.1,F001
T26916,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,23.9,F001
T26917,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,2,49.72,F001
T26918,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,27.0,F001
T26919,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,8.26,F001
T26920,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,29.82,F001
T26921,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,5,30.5,F001
T26922,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,47.98,F001
T26923,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,8.17,F001
T26924,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,3,38.82,F001
T26925,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,36.43,F001
T26926,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,18.44,F001
T26927,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,15.61,F001
T26928,2022-07-05,D002,Amoxicillin 500mg,Antibiotic,1,15.73,F001
T26929,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,18.46,F001
T26930,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,12.0,F001
T26931,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,5,12.72,F001
T26932,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,5,39.56,F001
T26933,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,5,24.97,F001
T26934,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,31.17,F001
T26935,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,24.23,F001
T26936,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,31.24,F001
T26937,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,4,19.69,F001
T26938,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,49.15,F001
T26939,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,4,24.51,F001
T26940,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,26.71,F001
T26941,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,4,23.78,F001
T26942,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,46.29,F001
T26943,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,4,8.66,F001
T26944,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,30.06,F001
T26945,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,5,40.36,F001
T26946,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,3,6.92,F001
T26947,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,9.74,F001
T26948,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,2,32.29,F001
T26949,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,11.75,F001
T26950,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,3,9.09,F001
T26951,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,3,19.73,F001
T26952,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,18.1,F001
T26953,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,3,22.67,F001
T26954,2022-08-07,D002,Amoxicillin 500mg,Antibiotic,1,28.15,F001
T26955,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,4,40.46,F001
T26956,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,2,6.15,F001
T26957,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,3,42.29,F001
T26958,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,26.69,F001
T26959,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,2,45.14,F001
T26960,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,2,6.96,F001
T26961,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,4,38.91,F001
T26962,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,4,42.65,F001
T26963,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,11.97,F001
T26964,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,49.73,F001
T26965,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,4,37.16,F001
T26966,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,2,8.48,F001
T26967,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,2,46.04,F001
T26968,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,18.78,F001
T26969,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,31.89,F001
T26970,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,4,33.25,F001
T26971,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,31.84,F001
T26972,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,5,37.39,F001
T26973,2022-08-08,D002,Amoxicillin 500mg,Antibiotic,1,19.11,F001
T26974,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,37.57,F001
T26975,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,5,23.03,F001
T26976,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,9.43,F001
T26977,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,32.13,F001
T26978,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,5,7.91,F001
T26979,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,27.24,F001
T26980,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,13.16,F001
T26981,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,24.02,F001
T26982,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,3,38.03,F001
T26983,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,32.54,F001
T26984,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,5,36.1,F001
T26985,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,5,27.4,F001
T26986,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,4,37.62,F001
T26987,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,44.67,F001
T26988,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,5.71,F001
T26989,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,4,5.23,F001
T26990,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,4,21.25,F001
T26991,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,13.12,F001
T26992,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,48.52,F001
T26993,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,3,12.58,F001
T26994,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,5,34.3,F001
T26995,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,3,10.25,F001
T26996,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,14.63,F001
T26997,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,38.88,F001
T26998,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,33.32,F001
T26999,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,22.03,F001
T27000,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,35.78,F001
T27001,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,2,8.59,F001
T27002,2022-08-09,D002,Amoxicillin 500mg,Antibiotic,1,48.16,F001
T27003,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,33.63,F001
T27004,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,3,45.65,F001
T27005,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,4,44.87,F001
T27006,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,3,37.28,F001
T27007,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,1,44.85,F001
T27008,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,34.86,F001
T27009,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,1,14.22,F001
T27010,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,25.01,F001
T27011,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,3,43.12,F001
T27012,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,1,22.67,F001
T27013,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,25.79,F001
T27014,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,33.99,F001
T27015,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,4,28.31,F001
T27016,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,2,44.34,F001
T27017,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,25.26,F001
T27018,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,2,27.17,F001
T27019,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,5,10.64,F001
T27020,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,2,25.58,F001
T27021,2022-08-10,D002,Amoxicillin 500mg,Antibiotic,1,33.95,F001
T27022,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,1,12.32,F001
T27023,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,1,20.32,F001
T27024,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,1,33.11,F001
T27025,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,2,12.58,F001
T27026,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,26.46,F001
T27027,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,2,44.07,F001
T27028,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,5,38.15,F001
T27029,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,2,44.93,F001
T27030,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,34.03,F001
T27031,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,3,43.05,F001
T27032,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,2,16.55,F001
T27033,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,22.65,F001
T27034,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,3,30.87,F001
T27035,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,36.45,F001
T27036,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,2,35.73,F001
T27037,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,5,45.04,F001
T27038,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,22.69,F001
T27039,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,3,43.27,F001
T27040,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,1,38.99,F001
T27041,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,17.43,F001
T27042,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,1,7.86,F001
T27043,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,25.71,F001
T27044,2022-08-11,D002,Amoxicillin 500mg,Antibiotic,4,37.02,F001
T27045,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,43.03,F001
T27046,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,33.27,F001
T27047,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,4,34.12,F001
T27048,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,7.71,F001
T27049,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,10.5,F001
T27050,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,4,39.55,F001
T27051,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,25.46,F001
T27052,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,49.1,F001
T27053,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,2,47.37,F001
T27054,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,5,26.3,F001
T27055,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,4,28.51,F001
T27056,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,2,45.63,F001
T27057,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,13.09,F001
T27058,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,33.88,F001
T27059,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,2,7.39,F001
T27060,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,32.52,F001
T27061,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,4,38.1,F001
T27062,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,4,44.54,F001
T27063,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,46.75,F001
T27064,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,3,6.13,F001
T27065,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,2,18.01,F001
T27066,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,5,14.25,F001
T27067,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,34.61,F001
T27068,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,8.72,F001
T27069,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,1,21.37,F001
T27070,2022-08-12,D002,Amoxicillin 500mg,Antibiotic,2,33.54,F001
